Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9635179467, 2.36025075854;"{""type"": ""Point"", ""coordinates"": [2.36025075853963, 48.96351794665834]}";50687;MAIRIE DE PIERREFITTE;Mairie de Pierrefitte;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;601737.325;140349.583
48.7526743515, 2.35536098841;"{""type"": ""Point"", ""coordinates"": [2.355360988408187, 48.75267435145648]}";58785;PORTE DE RUNGIS;Porte de Rungis;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;601385.032;116903.529
48.7399874306, 2.35946782084;"{""type"": ""Point"", ""coordinates"": [2.359467820841084, 48.73998743064039]}";58813;HELENE BOUCHER;Hélène Boucher;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;601687.435;115492.813
48.0965027791, 2.77230261807;"{""type"": ""Point"", ""coordinates"": [2.772302618073903, 48.09650277911353]}";411488;FERRIERES FONTENAY;FERRIÈRES FONTENAY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;632464.86;44027.653
49.2032657335, 2.37660117732;"{""type"": ""Point"", ""coordinates"": [2.376601177324503, 49.20326573346356]}";411326;PRECY-SUR-OISE;PRECY-SUR-OISE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;602920.436;167010.277
49.2138563248, 2.41736939105;"{""type"": ""Point"", ""coordinates"": [2.417369391049351, 49.21385632476746]}";411329;SAINT-LEU DESSERENT;SAINT-LEU DESSERENT;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;605889.776;168190.334
49.2852635241, 1.78506622348;"{""type"": ""Point"", ""coordinates"": [1.785066223482808, 49.28526352406543]}";59301;GISORS;GISORS;Train;1;1;0;0;0;0;0;TRAIN_J;TRAIN_J;0;0;0;0;0;SNCF;0;0;559885.009;176274.861
49.2825897349, 1.81808238251;"{""type"": ""Point"", ""coordinates"": [1.818082382512997, 49.28258973491726]}";411338;TRIE-CHATEAU;TRIE CHÂTEAU;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;562284.647;175960.453
49.2613222981, 1.87258946785;"{""type"": ""Point"", ""coordinates"": [1.872589467854498, 49.261322298147846]}";411345;CHAUMONT-EN-VEXIN;CHAUMONT-EN-VEXIN;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;566235.306;173569.625
49.1795049508, 3.12061291667;"{""type"": ""Point"", ""coordinates"": [3.120612916673505, 49.17950495083331]}";411372;FERTE-MILON;LA FERTE-MILON;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;0;657159.868;164664.589
48.9567843067, 2.34307982108;"{""type"": ""Point"", ""coordinates"": [2.343079821077079, 48.95678430669325]}";59329;PABLO NERUDA;Pablo Néruda;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600480.139;139600.548
48.9320843725, 2.35270980706;"{""type"": ""Point"", ""coordinates"": [2.352709807064347, 48.932084372469895]}";50567;PIERRE DE GEYTER;Pierre de Geyter;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;601185.912;136854.01
48.8071889518, 2.29403975779;"{""type"": ""Point"", ""coordinates"": [2.294039757792827, 48.807188951769504]}";59202;VAUBAN;Vauban;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;596879.492;122966.308
48.7998431084, 2.28185058946;"{""type"": ""Point"", ""coordinates"": [2.281850589457223, 48.799843108351844]}";59179;PARC ANDRE MALRAUX;Parc André Malraux;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;595983.601;122150.026
48.7901303761, 2.26294314118;"{""type"": ""Point"", ""coordinates"": [2.262943141181801, 48.79013037609821]}";44838;SOLEIL LEVANT;Soleil Levant;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;594593.588;121071.153
48.7866359328, 2.25450231456;"{""type"": ""Point"", ""coordinates"": [2.254502314561044, 48.78663593277206]}";47746;HOPITAL BECLERE;Hôpital Béclère;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;593972.973;120683.212
48.8900862355, 2.13460087387;"{""type"": ""Point"", ""coordinates"": [2.134600873865014, 48.890086235544004]}";53784;LE VESINET-CENTRE;VÉSINET CENTRE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;585193.47;132203.552
48.6283755517, 2.56958354824;"{""type"": ""Point"", ""coordinates"": [2.56958354823646, 48.62837555172384]}";47669;LIEUSAINT-MOISSY;LIEUSAINT-MOISSY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617179.712;103107.739
48.5644858719, 2.5426518227;"{""type"": ""Point"", ""coordinates"": [2.54265182270078, 48.56448587191694]}";45814;SAINT-FARGEAU;ST-FARGEAU;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615213.9;95997.3
48.5272433215, 2.65499028214;"{""type"": ""Point"", ""coordinates"": [2.654990282141887, 48.52724332146015]}";47909;MELUN;MELUN;Train / RER;1;1;1;0;0;0;0;TRAIN_R / RER_D;TRAIN_R;RER_D;0;0;0;0;SNCF;1;1;623522.937;91884.733
48.4309707214, 2.7531775675;"{""type"": ""Point"", ""coordinates"": [2.753177567503638, 48.430970721413004]}";47136;VULAINES-SUR-SEINE-SAMOREAU;VULAINES-SUR-SEINE SAMOREAU;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;630834.519;81214.415
48.3795261033, 2.9425234127;"{""type"": ""Point"", ""coordinates"": [2.942523412703353, 48.37952610328518]}";47910;MONTEREAU;MONTEREAU;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;644892.789;75588.802
48.3326836438, 2.69248019059;"{""type"": ""Point"", ""coordinates"": [2.692480190589321, 48.33268364381089]}";47124;BOURRON-MARLOTTE-GREZ;BOURRON-MARLOTTE-GREZ;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626394.213;70261.486
48.9918983724, 2.07362062047;"{""type"": ""Point"", ""coordinates"": [2.073620620466596, 48.99189837244827]}";43114;CONFLANS-FIN-D'OISE;CONFLANS FIN D'OISE;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;580761.498;143538.869
48.9721416769, 1.84834880828;"{""type"": ""Point"", ""coordinates"": [1.848348808282502, 48.97214167690781]}";43070;AUBERGENVILLE-ELISABETHVILLE;AUBERGENVILLE-ÉLISABETHVILLE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;564262.614;141424.246
48.6484891135, 2.43533052881;"{""type"": ""Point"", ""coordinates"": [2.435330528814144, 48.64848911347999]}";45860;GRAND-BOURG;GRAND BOURG;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;607280.411;105322.584
48.6694837261, 2.3326229292;"{""type"": ""Point"", ""coordinates"": [2.332622929198995, 48.669483726107565]}";43076;EPINAY-SUR-ORGE;ÉPINAY-SUR-ORGE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;599712.582;107652.457
48.740181522, 2.23096112505;"{""type"": ""Point"", ""coordinates"": [2.230961125049762, 48.74018152195066]}";43083;IGNY;IGNY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;592235.904;115519.612
48.7081405864, 2.23731436596;"{""type"": ""Point"", ""coordinates"": [2.237314365958948, 48.70814058635218]}";43175;PALAISEAU-VILLEBON;PALAISEAU VILLEBON;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;592698.472;111955.993
48.7082378304, 2.46228224195;"{""type"": ""Point"", ""coordinates"": [2.462282241953268, 48.70823783036823]}";47684;MONTGERON-CROSNE;MONTGERON-CROSNE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;609255.257;111969.688
48.6981969763, 2.13656671434;"{""type"": ""Point"", ""coordinates"": [2.136566714341069, 48.69819697628225]}";47888;GIF-SUR-YVETTE;GIF-SUR-YVETTE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;585280.856;110865.012
48.8543530972, 2.48913730642;"{""type"": ""Point"", ""coordinates"": [2.489137306418753, 48.85435309723007]}";47900;VAL-DE-FONTENAY;VAL DE FONTENAY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;611198.833;128221.446
48.8823040066, 2.48142125733;"{""type"": ""Point"", ""coordinates"": [2.481421257327277, 48.88230400664865]}";42356;ROSNY-BOIS-PERRIER;ROSNY BOIS PERRIER;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;610626.666;131328.478
48.8966044374, 2.46111931078;"{""type"": ""Point"", ""coordinates"": [2.461119310778047, 48.89660443742263]}";44201;NOISY-LE-SEC;NOISY-LE-SEC;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T1;0;0;RATP/SNCF;0;1;609135.118;132916.034
48.8890765947, 2.51256682146;"{""type"": ""Point"", ""coordinates"": [2.512566821462173, 48.88907659470566]}";47901;LE RAINCY-VILLEMOMBLE-MONTFERMEIL;LE RAINCY VILLEMOMBLE MONTFERMEIL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;612909.096;132086.443
48.883734281, 2.52543425077;"{""type"": ""Point"", ""coordinates"": [2.525434250765843, 48.88373428097723]}";43044;GAGNY;GAGNY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;613854.136;131494.657
48.7889148994, 2.43207011656;"{""type"": ""Point"", ""coordinates"": [2.432070116563317, 48.78891489938724]}";46280;LE VERT-DE-MAISONS;LE VERT-DE-MAISONS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;607020.399;120937.791
48.8423600825, 2.36558170411;"{""type"": ""Point"", ""coordinates"": [2.365581704110134, 48.842360082474144]}";43072;AUSTERLITZ;GARE D'AUSTERLITZ;RER / Metro;1;0;1;1;0;0;0;0;0;0;M10;0;0;0;RATP/SNCF;1;1;602132.766;126876.899
48.8382825478, 2.18711071379;"{""type"": ""Point"", ""coordinates"": [2.187110713791683, 48.838282547819404]}";47770;GARCHES-MARNES-LA-COQUETTE;GARCHES MARNES-LA-COQUETTE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;589032.439;126433.967
48.8875736186, 2.17257944908;"{""type"": ""Point"", ""coordinates"": [2.172579449082059, 48.887573618648176]}";58875;RUEIL-MALMAISON;RUEIL-MALMAISON;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;587977.737;131917.369
48.9057626571, 2.26996477919;"{""type"": ""Point"", ""coordinates"": [2.269964779194514, 48.90576265710707]}";47923;BECON-LES-BRUYERES;BÉCON LES BRUYÈRES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;595120.931;133929.052
48.9310542278, 2.26060231561;"{""type"": ""Point"", ""coordinates"": [2.260602315611258, 48.93105422782214]}";43236;LE STADE;LE STADE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;594437.468;136742.139
48.9307395703, 2.4257914242;"{""type"": ""Point"", ""coordinates"": [2.42579142419514, 48.930739570310976]}";43231;LE BOURGET;LE BOURGET;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;606540.472;136708.203
48.9582696001, 2.32824501578;"{""type"": ""Point"", ""coordinates"": [2.328245015782399, 48.9582696001426]}";43078;EPINAY-VILLETANEUSE;ÉPINAY VILLETANEUSE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;599393.814;139765.727
48.9208728035, 2.31383538247;"{""type"": ""Point"", ""coordinates"": [2.313835382469576, 48.92087280345732]}";43230;LES GRESILLONS;LES GRÉSILLONS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;598337.362;135607.401
48.7717079088, 2.5074826457;"{""type"": ""Point"", ""coordinates"": [2.507482645697339, 48.77170790876304]}";58792;SUCY-BONNEUIL;SUCY BONNEUIL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;612565.834;119034.161
48.3713832941, 2.38720979718;"{""type"": ""Point"", ""coordinates"": [2.387209797177143, 48.371383294102216]}";43102;BUNO-GIRONVILLE;BUNO-GIRONVILLE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;603755.304;74503.888
49.0046874618, 2.57058948552;"{""type"": ""Point"", ""coordinates"": [2.57058948552452, 49.00468746180567]}";43065;AEROPORT CHARLES DE GAULLE 2-TGV;AÉROPORT CHARLES DE GAULLE 2 TGV;RER / Navette;1;0;1;0;0;1;1;RER_B;0;RER_B;0;0;CDGVAL;CDGVAL;SNCF;1;1;617123.965;144953.875
48.8333653439, 2.27671209065;"{""type"": ""Point"", ""coordinates"": [2.276712090649229, 48.83336534394895]}";44917;SUZANNE LENGLEN;Suzanne Lenglen;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;595609.104;125878.011
48.8856611127, 2.34254965326;"{""type"": ""Point"", ""coordinates"": [2.342549653258489, 48.8856611127015]}";45558;FUNICULAIRE MONTMARTRE STATION HAUTE;Funiculaire Montmartre Station Haute;Navette;0;0;0;0;0;1;1;0;0;0;0;0;FUNICULAIR;FUNICULAIR;RATP;0;1;600441.902;131691.609
49.4262015914, 2.08850697394;"{""type"": ""Point"", ""coordinates"": [2.088506973940326, 49.426201591394786]}";411317;BEAUVAIS;BEAUVAIS;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;582010.167;191830.353
48.9250943511, 1.44379093871;"{""type"": ""Point"", ""coordinates"": [1.443790938714628, 48.92509435108641]}";411362;BUEIL;BUEIL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;534585.353;136464.586
48.5421836112, 1.58998527987;"{""type"": ""Point"", ""coordinates"": [1.589985279870708, 48.54218361116044]}";411501;SAINT-PIAT;ST-PIAT;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;544875.143;93769.723
48.1376108053, 3.28974196062;"{""type"": ""Point"", ""coordinates"": [3.289741960615086, 48.13761080528375]}";411455;ETIGNY-VERON;ETIGNY VERON;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;670954.216;48954.323
47.9861923599, 3.33759167772;"{""type"": ""Point"", ""coordinates"": [3.33759167771734, 47.98619235987445]}";411470;CEZY;CEZY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;674739.473;32162.221
48.0734070101, 1.3384347632;"{""type"": ""Point"", ""coordinates"": [1.33843476320405, 48.07340701010752]}";411443;CHATEAUDUN;CHATEAUDUN;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;525610.877;41857.937
48.9768685885, 2.39076393271;"{""type"": ""Point"", ""coordinates"": [2.390763932713399, 48.97686858845462]}";43251;GARGES-SARCELLES;GARGES SARCELLES;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T5;0;0;SNCF;0;1;603970.424;141835.331
48.9937771478, 2.41618749165;"{""type"": ""Point"", ""coordinates"": [2.416187491649717, 48.993777147805176]}";43222;VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;VILLIERS-LE-BEL GONESSE ARNOUVILLE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;605829.444;143717.212
49.0331827681, 2.47803336649;"{""type"": ""Point"", ""coordinates"": [2.478033366491636, 49.03318276813804]}";47968;LES NOUES;LES NOUES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;610346.787;148105.738
49.1140619506, 2.28791534354;"{""type"": ""Point"", ""coordinates"": [2.287915343538356, 49.114061950643176]}";47946;PRESLES-COURCELLES;PRESLES COURCELLES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596451.847;157091.086
49.1234518541, 1.94933268165;"{""type"": ""Point"", ""coordinates"": [1.949332681649845, 49.123451854061294]}";47949;SANTEUIL-LE-PERCHAY;SANTEUIL LE PERCHAY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;571741.721;158206.823
48.8411869211, 2.32050922753;"{""type"": ""Point"", ""coordinates"": [2.32050922752816, 48.84118692114318]}";43238;MONTPARNASSE;MONTPARNASSE;Train / Metro;1;1;0;1;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;RATP/SNCF;1;1;598824.501;126746.153
48.8183876405, 2.29206181727;"{""type"": ""Point"", ""coordinates"": [2.292061817265716, 48.81838764047709]}";43214;VANVES-MALAKOFF;VANVES-MALAKOFF;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596734.954;124211.695
48.8142394455, 2.27448967354;"{""type"": ""Point"", ""coordinates"": [2.274489673539626, 48.81423944550999]}";43111;CLAMART;CLAMART;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;595444.19;123751.331
48.8046833553, 2.18863027649;"{""type"": ""Point"", ""coordinates"": [2.188630276489403, 48.80468335527262]}";43108;CHAVILLE RIVE GAUCHE;CHAVILLE RIVE GAUCHE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;589136.629;122697.504
48.78761468, 2.29249297647;"{""type"": ""Point"", ""coordinates"": [2.292492976474607, 48.78761467996279]}";43125;FONTENAY-AUX-ROSES;FONTENAY-AUX-ROSES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596764.6;120789.7
48.8457430696, 2.3399279984;"{""type"": ""Point"", ""coordinates"": [2.339927998398882, 48.845743069621086]}";43833;LUXEMBOURG;LUXEMBOURG;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600249.817;127252.682
48.8342929805, 2.33285230996;"{""type"": ""Point"", ""coordinates"": [2.332852309960891, 48.8342929804732]}";42835;DENFERT-ROCHEREAU;DENFERT-ROCHEREAU;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599730.44;125979.424
48.7616936904, 2.30422734755;"{""type"": ""Point"", ""coordinates"": [2.30422734755186, 48.7616936904074]}";46007;LA CROIX-DE-BERNY-FRESNES;LA CROIX DE BERNY FRESNES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597625.584;117906.826
48.7433734057, 2.29639316293;"{""type"": ""Point"", ""coordinates"": [2.296393162927278, 48.74337340565092]}";43124;FONTAINE-MICHALON;FONTAINE MICHALON;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597048.546;115869.872
48.8202676123, 2.33897517958;"{""type"": ""Point"", ""coordinates"": [2.338975179578196, 48.820267612272524]}";45339;CITE UNIVERSITAIRE;CITÉ UNIVERSITAIRE;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;600179.961;124419.789
48.8629018442, 2.31390890638;"{""type"": ""Point"", ""coordinates"": [2.313908906380806, 48.86290184423484]}";43407;INVALIDES;INVALIDES;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;598340.778;129160.992
48.8572934157, 2.2903915548;"{""type"": ""Point"", ""coordinates"": [2.290391554799025, 48.85729341567711]}";58757;CHAMP DE MARS-TOUR EIFFEL;CHAMP DE MARS TOUR EIFFEL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596614.975;128538.119
48.8196744882, 2.25875976703;"{""type"": ""Point"", ""coordinates"": [2.258759767033708, 48.81967448818826]}";43084;ISSY;ISSY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;594289.621;124356.788
48.807492624, 2.24088306664;"{""type"": ""Point"", ""coordinates"": [2.240883066638804, 48.8074926239642]}";43163;MEUDON-VAL-FLEURY;MEUDON VAL FLEURY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;592975.182;123003.674
48.8721574949, 2.32992717061;"{""type"": ""Point"", ""coordinates"": [2.329927170608276, 48.87215749487708]}";45873;AUBER;AUBER;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599516.1;130190.0
48.8742384766, 2.29449059147;"{""type"": ""Point"", ""coordinates"": [2.294490591468689, 48.874238476648046]}";58759;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ÉTOILE;RER / Metro;1;0;1;1;0;0;0;0;0;0;M6;0;0;0;RATP;0;1;596916.809;130422.244
48.8482371104, 2.39582358883;"{""type"": ""Point"", ""coordinates"": [2.395823588826127, 48.84823711041019]}";44191;NATION;NATION;RER / Metro;1;0;1;1;0;0;0;0;0;0;M2/M6;0;0;0;RATP;0;1;604351.955;127531.732
48.9526378824, 2.3579783312;"{""type"": ""Point"", ""coordinates"": [2.357978331201902, 48.952637882362005]}";46338;PETIT PIERREFITTE;Petit Pierrefitte;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;601571.277;139139.665
48.7501740367, 2.35436727878;"{""type"": ""Point"", ""coordinates"": [2.354367278775463, 48.75017403668608]}";52184;SAARINEN;Saarinen;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;601312.029;116625.473
48.7467192298, 2.35273778643;"{""type"": ""Point"", ""coordinates"": [2.352737786429544, 48.74671922979881]}";58780;ROBERT SCHUMAN;Robert Schuman;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;601192.287;116241.268
48.7832704513, 2.366982278;"{""type"": ""Point"", ""coordinates"": [2.366982278000679, 48.78327045131943]}";53692;LAMARTINE;Lamartine;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;602238.185;120306.123
48.7684217766, 1.51333305235;"{""type"": ""Point"", ""coordinates"": [1.513333052350337, 48.76842177662328]}";411495;MARCHEZAIS BROUE;MARCHEZAIS BROUE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;539490.275;118985.418
48.1472180399, 2.7627283872;"{""type"": ""Point"", ""coordinates"": [2.762728387199195, 48.14721803991317]}";58955;DORDIVES;DORDIVES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;631719.704;49663.576
49.2008770791, 2.83810847804;"{""type"": ""Point"", ""coordinates"": [2.838108478036551, 49.20087707910112]}";411387;ORMOY-VILLERS;ORMOY VILLERS;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;636549.961;166865.406
49.0961208107, 2.74468620744;"{""type"": ""Point"", ""coordinates"": [2.744686207437996, 49.09612081072149]}";411405;LE PLESSIS-BELLEVILLE;LE PLESSIS BELLEVILLE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;629805.492;155175.448
48.9692787825, 3.32188681738;"{""type"": ""Point"", ""coordinates"": [3.321886817383674, 48.96927878245466]}";411384;NOGENT-L'ARTAUD-CHARLY;NOGENT L'ARTAUD CHARLY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;672137.59;141461.619
49.0379489417, 3.40959736125;"{""type"": ""Point"", ""coordinates"": [3.409597361250414, 49.03794894167489]}";411378;CHATEAU-THIERRY;CHATEAU THIERRY;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;0;678449.756;149184.811
48.7687151253, 2.46456499321;"{""type"": ""Point"", ""coordinates"": [2.464564993211323, 48.768715125271434]}";44453;CRETEIL-POINTE DU LAC;Créteil-Pointe du Lac;Metro;0;0;0;1;0;0;0;0;0;0;M8;0;0;0;RATP;0;1;609411.844;118695.104
48.9346085674, 2.32149519802;"{""type"": ""Point"", ""coordinates"": [2.321495198015903, 48.93460856735384]}";42594;CHEMIN DES RENIERS;Chemin des Reniers;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;598899.005;137134.685
48.933932029, 2.31313264021;"{""type"": ""Point"", ""coordinates"": [2.313132640207567, 48.9339320290333]}";44252;PARC DES CHANTERAINES;Parc des Chanteraines;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;598286.322;137059.61
48.9499849443, 2.34244392833;"{""type"": ""Point"", ""coordinates"": [2.342443928329125, 48.949984944326324]}";50572;CESAR;César;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600433.628;138844.452
48.9516614912, 2.32063482401;"{""type"": ""Point"", ""coordinates"": [2.32063482401109, 48.95166149123319]}";50566;LES BEATUS;Les Béatus;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;598836.382;139030.992
48.9567172963, 2.31066898941;"{""type"": ""Point"", ""coordinates"": [2.310668989405387, 48.95671729627629]}";50564;LACEPEDE;Lacépède;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;598106.711;139593.403
48.9553862373, 2.29558963974;"{""type"": ""Point"", ""coordinates"": [2.29558963973928, 48.955386237329115]}";50483;EPINAY-ORGEMONT;Epinay-Orgemont;Tramway;0;0;0;0;1;0;0;0;0;0;0;T8;0;0;RATP;1;1;597002.377;139445.88
48.9399652782, 2.34532312807;"{""type"": ""Point"", ""coordinates"": [2.345323128074957, 48.93996527815587]}";46334;PAUL ELUARD;Paul Eluard;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600644.623;137730.28
48.8041751272, 2.28896779491;"{""type"": ""Point"", ""coordinates"": [2.288967794913691, 48.80417512716108]}";59221;CENTRE DE CHATILLON;Centre de Châtillon;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;596506.743;122631.392
48.7834061079, 2.23080004236;"{""type"": ""Point"", ""coordinates"": [2.230800042362111, 48.783406107937004]}";59147;GEORGES MILLANDY;Georges Millandy;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;592230.82;120326.233
48.7813573567, 2.20919149388;"{""type"": ""Point"", ""coordinates"": [2.209191493875295, 48.781357356656784]}";44285;INNOVEL PARC NORD;Inovel Parc Nord;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;590642.531;120100.875
48.9333553826, 2.29460298932;"{""type"": ""Point"", ""coordinates"": [2.294602989321069, 48.93335538256474]}";50664;LE VILLAGE;Le Village;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;596928.747;136996.076
48.9027680259, 2.23954203601;"{""type"": ""Point"", ""coordinates"": [2.239542036007421, 48.90276802586307]}";43729;LES FAUVELLES;Les Fauvelles;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;592890.376;133598.472
48.9076645839, 2.23830930263;"{""type"": ""Point"", ""coordinates"": [2.23830930262733, 48.90766458387903]}";47411;CHARLEBOURG;Charlebourg;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;592800.718;134143.089
